Fecha;TIF082018;TIF042019;TIF082019;TIF112019;TIF102020;TIF112020;TIF022021;TIF032022;TIF042023;TIF012024;TIF062025;TIF012026;TIF112027;TIF032028;TIF052028;TIF022029;TIF032029;TIF022030;TIF102030;TIF022031;TIF032031;TIF022032;TIF032032;TIF032033;TIF052034
2017-09-13;116,25259343;124,4593373;113,51368618;126,08987214;111,50576882;131,66277423;131,55057662;130,49756067;134,42787551;136,60293119;131,51182337;130,90594704;130,48991777;133,77817696;131,50304149;133,80840961;133,23312658;134,70253985;135,92189818;131,13755352;133,46536043;127,00270926;135,03546962;130,17565332;123,53940138
2017-09-12;116,24722918;124,43478809;113,48540826;126,05701463;111,47114314;131,62425087;131,51178671;130,45798692;134,38721266;136,56159436;131,4716223;130,86597325;130,44991529;133,73729408;131,46256395;133,76730278;133,19204747;134,6609959;135,88031837;131,09723741;133,42442885;126,96348711;134,99411674;130,13561983;123,50127073
2017-09-10;121,20463391;125,35735384;114,31793712;130,96793968;112,30171402;136,85456042;132,51094883;135,49985881;135,51155732;137,73896458;132,66016133;132,08429094;135,47947332;135,04350024;136,57362745;138,98053149;135,11943918;141,00939405;137,27311941;136,20412509;134,78240193;131,78447932;136,39528721;131,48783058;125,65278213
2017-09-08;116,31017645;124,48149487;113,53280366;126,12162945;111,57523298;131,74848102;131,64681939;130,65790932;134,6459036;136,85915814;131,82106645;131,2371655;130,87992879;134,18101473;131,91196183;134,2397372;137,53472803;139,06748954;136,38944543;131,60307319;133,92978227;127,47614882;135,5241858;130,66054388;124,03066271
2017-09-07;116,30460028;124,45697069;113,50458942;126,08888778;111,54079705;131,71013693;131,60823159;130,61849988;134,60545515;136,8180265;131,78106248;131,19734687;130,84002763;134,14027654;131,87156353;134,19871045;137,49283724;139,02511837;136,34797161;131,56282577;133,88899447;127,43697493;135,48294849;130,62065114;123,99257256
2017-09-06;117,32651295;125,997915;115,07071902;127,85551573;113,23029105;133,6543634;133,54832863;136,58234741;136,59795927;138,84374986;133,73391874;133,15541047;132,81181492;136,13869414;137,68293953;136,22923787;139,52267828;141,07802047;138,38963163;133,55171846;135,87756986;132,99729326;137,50411456;132,55828941;125,87371208
2017-09-05;117,32377798;125,97484586;115,04326801;127,8234337;113,19586841;133,61623876;133,50993029;136,54198031;136,55760452;138,80271143;133,69397581;133,11564178;132,77193856;136,09800766;137,64157156;136,18822607;139,48084894;141,0357101;138,34819832;133,51148342;135,8368301;132,95718476;137,4629207;132,51843916;125,83561831
2017-09-04;117,32094223;125,95172691;115,01578378;127,79132659;113,16144928;133,57810806;133,47153172;136,50163822;136,51726125;138,76168474;133,65404904;133,07588266;132,73206557;136,05733302;137,60022902;136,14721533;139,43904214;140,99342252;138,30677318;133,47125069;135,79610679;132,91710073;137,42173886;132,47860752;125,79752589
2017-09-01;112,43425093;125,06334;113,92175004;126,43326277;111,55268827;131,77122812;131,62907181;118,45828529;134,40223966;136,56675741;131,4485057;130,84075287;130,41216303;133,69357777;135,22886188;133,72266959;133,78480518;139,55921169;135,82290538;131,0399417;133,36011947;130,40539398;134,92741696;121,12531388;123,39815478
2017-08-31;112,43425093;125,0376219;113,89225695;126,39943447;111,51775127;131,73237285;131,59008229;118,45828529;134,36170218;136,52555738;131,40847805;130,80089784;130,37220975;133,65284119;135,18746025;133,68157866;133,74415528;139,51649132;135,78144044;130,99966359;133,31937609;130,36534447;134,88621847;121,12531388;123,39815478
2017-08-30;117,06941328;125,01185696;113,86273485;126,36558442;111,48281923;131,6935123;131,55109301;134,4166905;134,32117563;136,4843685;131,36846613;130,76105175;130,33225912;133,61211585;135,14608399;133,64048805;133,70352726;139,47379367;135,73998297;130,95938705;133,27864871;130,32531933;134,84503138;129,98224385;123,39815478
2017-08-29;117,06384448;124,98604508;113,83318377;126,33171255;111,44789198;131,65464634;131,51210376;134,37612159;134,2806597;136,44319042;131,32846957;130,72121434;130,29231096;133,57140144;135,10473259;133,5993976;133,66292064;139,43111825;135,69853269;130,91911191;133,23793696;130,2853181;134,8038554;129,94244984;123,39815478
2017-08-28;117,05816744;124,96018619;113,80360371;126,2978188;111,41296936;131,6157748;131,47311432;134,3355769;134,24015405;136,40202284;131,28848801;130,68138534;130,2523651;133,53069765;135,06340557;133,55830717;133,62233496;139,38846461;135,65708936;130,87883803;133,19724048;130,24534029;134,76269022;129,90267331;123,39815478
2017-08-25;117,63623707;126,02443577;114,96658366;127,66937411;112,8808132;137,53252834;133,16658143;136,14704991;136,15518163;138,39248696;133,2898736;132,71303565;132,36771759;135,68566909;137,22268709;139,6418526;135,76011734;141,67936284;137,92782746;133,10278217;135,42278507;132,41133104;137,04426759;132,11271899;125,68348998
2017-08-24;116,54746692;124,67419487;113,69663502;126,29757641;111,71245898;136,16211427;131,81411828;134,81158341;134,80888283;137,02477134;131,97673285;131,39698028;131,04359309;134,34289499;135,87893008;138,27718541;134,42942577;140,28862523;136,55677424;131,76830781;134,08782313;131,11381893;135,68757903;130,81274383;124,46077634
2017-08-23;116,54179891;124,64968686;113,66837291;126,26483433;111,67809288;136,12282057;131,77562168;134,77143539;134,76861673;136,98382502;131,93695053;131,35730739;131,00376163;134,30232837;135,83782613;138,23529825;134,38904054;140,24615535;136,51542851;131,72811436;134,0472561;131,07402397;135,64651273;130,77309289;124,46077634
2017-08-22;116,5360339;124,62513156;113,64008028;126,23206858;111,64372926;136,08354592;131,73712345;134,73130688;134,72835902;136,94288729;131,89718063;131,31764152;130,96393215;134,26177061;135,79674229;138,1934345;134,34867255;140,2037035;136,47408864;131,68792207;134,00670179;131,03424838;135,60545547;130,73345648;124,46077634
2017-08-21;116,53017184;124,60052892;113,61175715;126,19927912;111,60936798;136,04428985;131,69862345;134,69119747;134,68810942;136,90195787;131,85742286;131,27798244;130,92410452;134,22122147;135,75567815;138,1515937;134,30832144;140,16126931;136,43275442;131,64773079;133,9661599;130,9944918;135,56440703;130,6938343;124,46077634
2017-08-18;120,50573606;124,52643646;113,52660503;130,09450129;111,50629709;135,92662858;131,58311116;134,57097972;134,56740684;136,77921697;131,73821942;131,15904381;130,80463123;134,09962334;135,63260005;138,02620474;134,18736569;140,03406907;136,30878367;135,27128666;133,84460585;130,87533234;135,44131209;130,57505002;124,46077634
2017-08-17;120,49852955;124,50164399;113,49816018;130,06066082;111,47194405;135,8874423;131,54460245;134,53094264;134,52718722;136,73831827;131,69850728;131,11940976;130,76480954;134,05910627;135,59161085;137,98445147;134,14707846;139,9917019;136,26747005;135,23020214;133,80411076;130,83564806;135,40029645;130,53548166;124,46077634
2017-08-16;120,4912502;124,47680395;113,46968497;130,02682086;111,43759278;135,84827238;131,50609118;134,49092266;134,48697447;136,69742663;131,65880585;131,07978144;130,72498899;134,01859663;135,55063943;137,94271902;134,10680632;139,9493506;136,2261611;135,1891409;133,76362667;130,79598097;135,35928842;130,49592602;124,46077634
2017-08-15;120,48389764;124,45191632;113,44117944;129,99298104;111,40324317;135,80911837;131,4675772;134,4509194;134,44676836;136,65654179;131,61911485;131,04015865;130,68516946;133,97809418;135,50968544;137,90100699;134,06654894;139,90701482;136,18485662;135,14810251;133,7231533;130,7563307;135,31828777;130,4563828;124,46077634
2017-08-11;121,21074379;125,38173943;114,34624469;131,00141884;112,33608841;136,89349603;132,54941177;135,53972252;135,55170595;137,77979175;132,69978917;132,12388929;135,52015329;135,08396711;136,61447535;139,02211853;135,15959378;141,05164065;137,31441397;136,24502992;134,82281891;131,82403486;136,43625659;131,52730883;125,65278213
2017-08-09;119,39587937;123,0199576;112,03574651;128,41493403;109,93257943;134,09747955;133,88978902;132,72536717;132,69902934;134,87958088;129,90700522;129,3250003;132,70184457;132,22730616;133,75577618;136,11959439;132,33320824;138,09106131;134,39731732;133,40308288;131,98054118;129,0609839;133,54807739;128,75824225;123,04364134
2017-08-08;119,38641555;122,99414655;112,00680859;128,38076532;109,89827915;134,05825887;133,85000411;132,68539405;132,65882796;134,83870314;129,86735873;129,28541076;132,66115005;132,18684265;133,71490444;136,07798179;132,29300229;138,04880256;134,35605209;133,36216768;131,940124;129,0214224;133,50712309;128,71876632;123,04364134
2017-08-07;119,37688234;122,96829106;111,9778428;128,34659475;109,86398067;134,01905129;133,81024188;132,64543517;132,61863251;134,79783149;129,82772142;129,24582631;132,62047746;132,14638566;133,67404768;136,03638665;132,25280906;138,00655727;134,31479114;133,32127194;131,89971628;128,9818754;133,46617548;128,67930126;123,04364134
2017-08-04;119,34786362;122,89045786;111,89077864;128,24406898;109,76109515;133,90150361;133,69108678;132,52564083;132,49807986;134,67525111;129,70886232;129,12710194;132,49858744;132,02505188;133,55156433;135,91170266;132,13230292;137,87989936;134,19103227;133,19869802;131,77854769;128,86331861;133,34337097;128,56096894;123,04364134
2017-08-03;119,3380501;122,86442453;114,32973341;128,20988811;109,726803;133,86234496;133,65141082;132,48573581;132,45790623;134,63440187;129,6692595;129,08753627;132,45799877;131,98461908;133,51076454;135,87017407;132,09215782;137,83770513;134,14978682;133,15787667;131,73817562;128,82382682;133,30244829;128,52154501;123,04364134
2017-08-02;119,32816582;122,83834673;114,2999256;128,17570398;109,69251222;133,82319771;133,61175534;132,44584351;132,4177376;134,59355775;129,62966477;129,04797488;132,41743014;131,94419189;133,46997828;135,8286613;132,05202409;137,795523;134,10854487;133,11707306;131,69781192;128,78434815;133,26153139;128,4821308;123,04364134
2017-08-01;119,31821054;122,81222445;114,27010507;128,14151631;109,65822274;133,78406154;133,57211992;132,40596363;132,37757376;134,55271857;129,59007792;129,00841763;132,37688121;131,90377012;133,42920526;135,78716406;132,01190145;137,75335269;134,06730628;133,07628686;131,65745639;128,74488233;133,2206201;128,44272607;123,04364134
2017-07-31;116,36522442;122,78605771;114,24027167;128,10732484;109,62393447;133,74493612;133,53250415;118,45828529;132,33741456;134,51188414;129,55049874;128,96886437;132,3363516;131,8633536;133,38844521;135,74568203;131,97178967;137,71119395;134,02607091;133,03551776;131,61710881;128,70542909;133,17971424;121,12531388;123,04364134
2017-07-28;116,36522442;124,66435465;116,11370983;130,21146411;111,60674334;136,0358286;135,81472433;118,45828529;134,67810121;136,89146893;131,84285246;131,26714858;134,6478903;134,20893014;135,73420572;138,12700056;134,29032987;140,14124796;136,42202262;135,36719127;133,95072045;130,97329476;135,55156821;130,67682308;125,36453973
2017-07-27;116,36522442;124,63966192;116,08465334;130,17801055;111,5724268;135,99701331;135,77538066;118,45828529;134,63803215;136,85072418;131,80333733;131,22763187;134,60745575;134,16855647;135,69352701;138,08560858;134,25031783;140,09915745;136,38080784;135,32650494;133,91042187;130,93390519;135,51069562;130,63747591;124,57722246
2017-07-26;116,36522442;124,61491821;116,05557983;130,14454967;111,53811;135,95820696;135,73605518;134,59452016;134,59796619;136,80998263;131,76382853;131,18811768;134,56703949;134,12818661;135,65286002;138,04423061;134,21031532;140,05707719;136,33959475;135,2858346;133,8701299;130,89452705;135,46982702;130,59813675;124,43833474
2017-07-25;116,36522442;124,59012354;116,02648915;130,11108122;111,50379286;135,91940923;135,69674748;134,55482495;134,55790313;136,7692441;131,72432585;131,14860587;134,52664115;134,08782038;135,61220448;138,00286635;134,17032209;140,01500693;136,2983832;135,24517992;133,82984433;130,85516006;135,42896225;130,55880538;124,29944702
2017-07-21;116,36522442;120,98840559;112,31211219;125,77540606;106,80650851;130,48597711;130,1354345;118,45828529;127,4187559;129,11035925;123,60803307;122,7905081;125,4846486;124,82373625;126,29756329;128,3666533;124,91500818;129,89823199;130,09692882;125,33201907;123,89774817;121,17020632;125,16897811;120,52370867;124,16055929
2017-07-20;116,36522442;120,95986907;112,28025189;125,7389271;106,77039353;130,44466274;130,0937562;128,13636108;127,37698794;129,06805001;123,56734583;122,74992884;125,44340261;124,78256708;126,2560929;128,32453223;124,87419721;129,85551873;130,05405457;125,2908309;123,85694506;121,13034254;125,12767106;120,48401921;124,02167157
2017-07-19;116,36522442;120,93128831;112,24837676;125,70244213;106,73428051;130,40335751;130,05209458;128,09467194;127,33522488;129,02574573;123,52666597;122,70935387;125,40217348;124,74140317;126,21463413;128,2824246;124,83339601;129,81281593;130,0112048;125,24965765;123,81614938;121,09049;125,08636933;120,4443382;123,88278385
2017-07-18;116,36522442;120,90266334;112,21648669;125,66595095;106,6981694;130,36206117;130,01044931;128,05299364;127,29346656;128,98344627;123,4859933;122,66878305;125,3609609;124,70024437;126,17318676;128,24033018;124,79260437;129,7701234;129,96837914;125,20849907;123,77536095;121,05064846;125,04507276;120,40466546;123,74389613
2017-07-17;116,36522442;120,87399419;112,1845816;125,62945337;106,66206013;130,32077345;129,96882007;128,01132595;127,25171283;128,94115147;123,44532768;122,62821626;125,31976461;124,65909054;126,13175057;128,19824871;124,75182208;129,7274409;129,92557722;125,1673549;123,7345796;121,01081772;125,00378122;120,36500081;123,6050084
2017-07-14;116,36522442;124,78034653;112,08877527;125,51992036;109,01794077;130,19695965;129,84402529;127,88638427;127,1264778;128,81429361;123,32337139;126,24962443;125,1962706;124,53565754;126,00750688;128,07207963;124,62952932;129,59945165;129,7973101;125,04400625;123,61227641;120,89138823;124,87993542;120,24605371;123,46612068
2017-07-13;116,36522442;124,75035023;112,05680919;125,48339533;108,98112806;130,15570402;129,80245697;127,84475676;127,08474104;128,77201603;123,28273229;126,20799374;125,15513664;124,49452226;125,96611322;128,03004758;124,58878244;129,55680731;129,75459939;125,00291715;123,57152178;120,85159863;124,83866264;120,20641972;123,32723296
2017-07-12;116,36522442;124,72033158;112,02482766;125,44686298;108,94433028;130,11445581;129,7609031;127,80313876;127,04300818;128,72974241;123,24209943;126,16638681;125,11401758;124,45339128;125,92472968;127,98802729;124,54804392;129,51417201;129,71191059;124,9618412;123,53077343;120,81181881;124,79739422;120,16679298;123,18834523
2017-07-11;116,36522442;124,69029037;111,99283059;125,41032315;108,90754721;130,07321479;129,71936338;127,76153004;127,00127908;128,6874726;123,20147266;126,12480326;125,07291318;124,41226448;125,88335603;127,94601855;124,50731357;129,47154557;129,66924333;124,92077816;123,49003121;120,77204858;124,75613004;120,12717333;123,04945751
2017-07-10;116,36522442;124,66022635;111,96081791;125,37377565;108,87077864;130,03198074;129,67783751;127,71993039;126,95955362;128,64520648;123,16085181;126,08324274;125,03182315;124,37114173;125,84199209;127,90402112;124,4665912;129,42892778;129,62659728;124,87972779;123,44929497;120,73228775;124,71486996;120,0875606;122,91056979
2017-07-07;116,36522442;124,5698952;111,86468544;125,26408557;108,76055769;129,90831811;129,55334008;118,45828529;130,82702231;132,57343824;123,03902341;125,95869569;124,90863682;128,05326687;125,71795645;127,77809449;124,34447015;129,3011245;129,49878292;124,75665034;123,32712066;120,6130597;128,39658344;119,96876237;122,77168207
2017-07-06;116,36522442;124,53973773;111,83260958;125,22750579;108,72384492;129,86710968;129,5118667;127,55361842;130,78415935;132,53001682;122,99842484;125,91722366;124,86760179;128,01106229;125,67662932;127,73614011;124,30377788;129,2585395;129,45621827;124,71564831;123,28640688;120,57333456;128,35424176;119,92917577;122,63279434
2017-07-04;116,36522442;124,47935089;111,76840986;125,15432068;108,65045947;129,78471019;129,4289569;127,4705116;130,69850705;132,44324875;122,91724318;125,83434302;124,78557086;127,92672509;125,59400103;127,65226181;124,2224144;129,17339255;129,37114723;124,63367858;123,20499494;120,49390948;128,26963051;119,85002087;122,49390662
2017-06-30;116,36522442;124,35828396;111,63981677;125,00784399;108,50384324;129,61997488;129,2632775;127,17986965;130,52748606;132,27000058;122,75493798;125,66882599;124,6216589;127,75832804;125,42884317;127,48462134;124,05976689;129,00318605;129,20122918;124,46987036;123,04222976;120,33515525;128,100686;121,12531388;122,3550189
2017-06-29;116,36522442;124,327955;111,6076278;124,97120178;108,46722026;129,57880314;129,22188531;127,26287555;130,48478769;132,22674628;122,71437302;125,6274957;124,58071078;127,71628444;125,38757323;127,44273424;124,0191206;128,96065165;129,15879452;124,42894441;123,00154991;120,29548568;128,05850568;124,42641503;122,21613117
2017-06-28;116,36522442;124,29760079;111,57542244;124,93455009;108,43060934;129,53763585;129,18050366;127,22136932;130,44211131;132,18351431;122,67381234;125,58618436;124,53977416;127,6742624;125,34631074;127,40085595;123,97848021;128,91812382;129,11637721;124,38802848;122,96087439;120,25582337;128,01634697;124,38589339;122,07724345
2017-06-27;116,36522442;124,26722114;111,54320064;124,89788876;108,39401027;129,4964728;129,13913231;127,17986965;130,39945658;132,14030433;122,6332558;125,54489165;124,49884881;127,63226158;125,30505553;127,3589863;123,93784558;128,87560238;129,07397693;124,34712237;122,92020307;120,21616816;127,97420953;124,46696066;121,93835573
2017-06-26;116,36522442;124,23681588;111,51096234;124,86121767;108,35742289;129,45531381;129,09777099;127,13837639;130,35682314;132,09711595;122,59270329;125,50361727;124,45793453;127,59028162;125,26380745;127,31712508;123,89721654;128,8330872;129,0315934;124,30622589;122,87953582;120,17651989;127,932093;124,42641503;121,79946801
2017-06-23;116,36522442;124,32119815;112,16148389;125,88666211;110,07010224;131,27041331;130,97428662;129,0261799;132,35670513;134,08311065;128,18687429;127,32904079;126,21721248;129,35724596;127,02768067;129,08329033;125,61246077;130,60575536;130,7608978;125,98227683;128,29784068;121,80462954;129,61054233;124,38589339;121,66058028
2017-06-22;116,36522442;124,29591968;112,13346134;125,85343104;110,03451199;131,23037947;130,93376649;129,10891503;132,31407825;134,03991768;128,1451625;127,28771688;126,17622923;129,31527621;126,98639114;129,04138895;125,57184272;130,56322358;130,71850608;125,94134639;128,25608253;121,76495836;129,56847059;124,46696066;121,52169256
2017-06-21;116,36522442;124,27060718;112,10541273;125,82018232;109,99892657;131,19034677;130,89325208;129,067544;132,2714683;133,99674203;128,10347543;127,24640785;126,13525685;129,27332335;126,94511018;128,99949702;125,5312321;130,5206999;130,67612835;125,90042603;128,21434911;121,72529548;129,5264158;124,42641503;121,38280484
2017-06-20;116,36522442;124,24526053;112,07733808;125,78691592;109,96334586;131,15031512;130,8527433;129,0261799;132,22887497;133,95358337;128,06181214;127,20511349;126,09429523;129,23138707;126,90383768;128,95761443;125,49062879;130,47818422;130,63376446;125,85951562;128,17263951;121,6856408;129,48437762;124,38589339;121,24391712
2017-06-16;116,36522442;124,14353052;111,96477945;125,65367272;109,82106842;130,99019698;130,69076214;128,4477517;132,05866191;133,78111263;127,89538076;127,04007905;125,93055402;129,06380223;126,73883005;128,79017512;125,32828658;130,30819933;130,46444418;125,69597121;128,00602311;121,5271021;129,3163856;124,46696066;121,10502939
2017-06-15;116,36522442;124,11801178;111,9365749;125,62031733;109,78550999;130,95016909;130,65027979;128,40647904;132,01614739;133,73803459;127,85382488;126,99885532;125,88964444;129,02194483;126,6975982;128,74833748;125,28771826;130,26572204;130,4221472;125,65510885;127,96442105;121,48748692;129,27442651;124,42641503;120,96614167
2017-06-14;116,36522442;124,0924584;111,90834443;125,58694403;109,74995578;130,91014167;130,6098024;128,77813507;131,97364791;133,69497193;127,81228859;126,9576452;125,84874492;128,9801025;126,65637417;128,70650851;125,24715664;130,22325212;130,37986317;125,61425577;127,92283859;121,44787932;129,23248252;124,38589339;120,82725395
2017-06-13;116,36522442;124,06687033;111,88008808;125,55355278;109,71440571;130,87011462;130,56932986;128,48902974;131,93116323;133,65192441;127,77077138;126,91644855;125,80785535;128,93827503;126,61515784;128,66468807;125,2066016;130,18078945;130,33759196;125,57341184;127,88127524;121,40827922;129,19055344;124,34539483;120,68836622
2017-06-12;116,36522442;124,04124751;111,85180586;125,52014355;109,67885973;130,83008784;130,52886206;128,4477517;131,88869316;133,60889184;127,72927275;126,87526521;125,76697561;128,89646222;126,57394911;128,62287607;125,16605306;130,13833395;130,29533343;125,53257696;127,8397305;121,36868651;129,14863906;124,30491854;120,5494785
2017-06-09;116,36522442;123,9641701;111,76680427;125,41980761;109,57224562;130,71000827;130,40748606;128,40647904;131,76136864;133,47988182;127,60488415;126,75179364;125,64439422;128,77110992;126,4503675;128,49748955;128,91207275;133,91606546;130,16863259;125,41012551;127,71520372;121,24995176;129,0229823;124,18361594;120,41059078
2017-06-08;116,36522442;123,93840784;111,73841884;125,38632609;109,53671532;130,66998169;130,36703617;128,53031326;131,71895509;133,43690709;127,56345576;126,71066213;125,60355266;128,72935395;126,40918815;128,45571018;128,87039689;133,87247418;130,12642346;125,36932572;127,67372933;121,21038764;128,98112492;124,1432217;120,27170306
2017-06-07;116,36522442;123,91261062;111,71000767;125,35282641;109,5011888;130,62995493;130,32659049;128,48902974;131,67655523;133,39394638;127,52204406;126,66954324;125,56272036;128,68761176;126,36801589;128,4139387;128,828746;133,82890871;130,08422635;125,32853443;127,63227164;121,17083044;128,93928137;124,10284649;120,13281533
2017-06-06;116,36522442;123,88677841;111,68157079;125,31930854;109,465666;130,5899279;130,28614891;128,4477517;131,6341689;133,35099951;127,48064872;126,62843682;125,52189721;128,64588321;126,32685063;128,372175;128,78711913;133,7853681;130,04204115;125,28775154;127,59083034;121,13128005;128,89745149;124,06248982;119,99392761
2017-06-05;116,36522442;123,86091117;111,65310821;125,28577244;109,43014685;130,54990051;130,24571134;128,40647904;131,59179594;133,30806632;127,43926945;126,58734275;125,4810831;128,60416813;126,28569225;128,33041897;128,74551538;133,74185145;129,99986771;125,24697693;127,54940514;121,09173637;128,85563513;124,02215121;119,85503989
2017-06-02;116,36522442;123,98435787;111,80449328;125,46810319;109,60187726;130,74061688;130,42629895;132,51245222;131,62671274;133,29450515;127,33734703;126,45939288;125,27899842;128,38524756;129,8688132;128,0843582;128,51546491;133,45393713;129,70684825;124,95137685;127,24849089;124,41698246;128,53196918;123,68881741;119,71615216
2017-06-01;116,47932145;123,95888749;111,77628158;125,43473939;109,56630372;130,70051841;130,38579311;132,46973744;131,58424011;133,25148681;127,29589914;126,41824955;125,23813224;128,34352202;129,82637111;128,04254763;128,47381825;133,41038717;129,66468467;124,91057876;127,20707715;124,37624794;128,49018404;123,64849118;119,57726444
2017-05-31;116,36522442;123,9542474;111,60930592;125,08874398;108,84240839;134,14381748;129,53238002;131,45319357;130,5084832;132,14661801;126,20759581;125,32339869;124,12541904;127,21876103;128,69786139;130,76788745;127,36916512;132,23629198;128,50819824;123,77861717;126,07884429;123,27459632;127,34220442;122,5438256;119,41341849
2017-05-30;116,36522442;123,92731599;111,57943881;125,05367971;108,80599909;134,10186654;129,49107282;131,41058002;130,46586026;132,10347657;126,16615017;125,28215986;124,08444412;127,17696579;128,65572661;130,72513723;127,32768247;132,19292943;128,46593376;123,73772175;126,0374506;123,23416513;127,30035896;122,50358922;119,37427637
2017-05-26;116,36522442;122,98431423;110,50334615;123,82416993;107,63687645;132,79662316;128,214754;130,26704648;129,45405703;131,16340907;125,41412452;124,57817584;123,51207095;126,61249658;128,10007866;130,19969217;126,79088031;131,71209301;128,01564204;123,32405768;125,61971421;122,8346027;126,91022975;122,16691264;119,08590122
2017-05-25;116,36522442;122,95536885;110,47240615;123,78856634;107,6008822;132,754561;128,17388542;130,22461148;129,41187784;131,12068312;125,37296407;124,53730218;123,47144184;126,57098436;128,05794286;130,15682234;126,74944969;131,66878089;127,97365705;123,28344105;125,57847099;122,79412453;126,8685982;122,12674539;119,04658446
2017-05-24;116,36522442;122,92639172;110,44144527;123,75294821;107,5648943;132,7125193;128,13302169;130,18219817;129,36971217;131,07797091;125,33181986;124,49644053;123,43082041;126,52948563;128,01582892;130,11397679;126,70803883;131,62548931;127,93168315;123,24283122;125,53724406;122,75366731;126,82698019;122,08659554;119,00728986
2017-05-23;116,36522442;122,8973828;110,41046353;123,71731549;107,52891266;132,67049773;128,09216266;130,13980624;129,3275598;131,03527225;125,29069168;124,4555907;123,39020652;126,4880002;127,97373655;130,0711552;126,66664747;131,582218;127,88972017;123,20222809;125,49603318;122,71323077;126,78537553;122,04646285;118,96801714
2017-05-22;116,36522442;122,86834201;110,37946094;123,68166813;107,49293718;132,62849597;128,0513082;130,0974354;129,28542055;130,99258691;125,24957931;124,41475253;123,34960006;126,44652786;127,93166547;130,02835726;126,62527532;131,5389667;127,84776793;123,16163152;125,45483815;122,67281464;126,743784;122,00634709;118,92876602
2017-05-19;120,14273456;122,57617015;110,06829058;127,30731815;107,13350156;132,20950123;127,64298518;129,67482526;128,86470572;130,56642271;124,83927752;124,00697404;126,68616087;126,03248355;127,51206609;129,60161359;126,2125549;131,10749692;127,42880051;126,4900069;125,04371167;122,2697192;126,32855047;121,60607177;118,53738407
2017-05-18;120,3943295;122,75799155;110,18973202;127,44429966;107,19152593;132,3105286;127,730507;129,77295013;128,97743677;130,6934265;124,98222776;124,15450695;126,85664256;126,20704928;127,69094535;129,78886493;126,39386035;131,30611951;127,62318895;126,6864018;125,23994717;122,46193351;126,53136949;121,80782349;118,73863397
2017-05-17;120,37769153;122,72818347;110,15814426;127,40719133;107,15545262;132,26871346;127,68946192;124,83492937;128,9353263;130,65076829;124,94121285;124,1136638;126,81502942;126,16559133;127,64910467;129,74635949;126,35265925;131,2630447;127,58118671;126,6448491;125,198829;122,42173039;126,48978186;121,76781939;118,69963823
2017-05-16;120,36099833;122,69834088;110,1265352;127,37007855;107,11938341;132,22690828;127,64841885;129,68869897;128,89322405;130,60811844;124,90020789;124,07282824;126,77343229;126,12414179;127,60727691;129,70386822;126,31146978;131,21998221;127,53919153;126,60331131;125,15772082;122,38153974;126,44820271;121,72782587;118,66065552
2017-05-15;120,3442498;122,66846381;110,09490489;127,33296124;107,08331826;132,1851129;127,60737772;129,64659188;128,85112991;130,56547682;124,85921275;124,03200016;126,73185103;126,08270057;127,56546192;129,66139093;126,2702918;131,1769319;127,49720331;126,56178827;125,11662251;122,34136139;126,40663191;121,68784282;118,62168569
2017-05-12;120,29367119;122,57862588;109,99988693;127,2215812;106,97514673;132,05978407;127,48426518;129,52034273;128,72489496;130,43760018;124,73628511;123,90955981;126,60720073;125,95842566;127,44009216;129,53404152;126,14682534;131,04785269;127,3712794;126,43730607;124,9933856;122,22089887;126,28196861;121,56795521;118,50485212
2017-05-11;120,27670032;122,54861107;109,96817209;127,18444484;106,93909736;132,0180264;127,44323103;129,47828324;128,6828321;130,39499033;124,69532808;123,86876066;126,56568126;125,91701658;127,39832683;129,49161869;126,1056919;131,00484972;127,32931802;126,39584046;124,95232557;122,18076841;126,24043017;121,52801279;118,46593243
2017-05-10;120,25967361;122,51856187;109,93643624;127,14730349;106,90305184;131,97627778;127,40219843;129,43623528;128,64077677;130,35238814;124,65438029;123,82796849;126,52417684;125,87561528;127,35657357;129,44920909;126,06456926;130,96185823;127,28736312;126,35438882;124,91127481;122,1406496;126,19889955;121,48808021;118,42702494
2017-05-09;120,24259098;122,48847832;109,90467942;127,11015707;106,8670101;131,93453808;127,36116731;129,39419871;128,59872887;130,3097935;124,6134416;123,78718321;126,4826873;125,83422164;127,31483223;129,40681257;126,02345728;130,9188781;127,2454146;126,31295101;124,87023321;122,10054228;126,15737665;121,44815736;118,38812952
2017-05-08;120,22545234;122,45836043;109,87290169;127,07300548;106,8309721;131,89280715;127,32013759;129,3521734;128,55668829;130,26720629;124,57251192;123,74640472;126,44121249;125,79283556;127,27310267;129,364429;125,98235582;130,87590919;127,20347236;126,27152686;124,82920065;122,06044634;126,11586136;121,40824414;118,34924601
2017-05-05;120,0574342;122,15966519;109,61414301;126,83438787;106,57233517;131,56634286;131,06355899;128,49107164;127,13909208;128,47061308;122,19307371;121,16920006;123,28675255;122,53021899;123,95916054;125,84723191;122,66647507;127,06192672;123,37573731;122,43930574;120,99779909;118,30357273;122,0960819;117,39534988;114,30608305
2017-05-04;122,09627083;123,84239017;112,94661219;126,68270091;102,96283378;127,82767076;126,72170885;121,79981813;119,97505641;121,56797145;117,12534204;116,94242345;122,17778804;122,01578442;123,74939486;126,91911021;126,34651698;129,05219199;127,62530711;132,33815391;125,59018089;124,22944099;128,37882848;125,02060219;122,35372123
